Unnamed: 0,Unnamed: 1,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q105_6,Q105_7,Q105_8,Q105_9,Q105_10,Q105_11,Q105_12,Q105_13,Q105_14,Q105_15,Q105_16,Q105_17,Q105_18,Q105_19,Q105_20,Q105_21,Q105_22,Q105_23,Q105_24,Q105_25,Q105_26,Q105_27,Q105_28,Q105_29,Q105_30,Q105_31,Q105_32,Q105_33,Q105_34,MAx1,Max2,Max3,Scenario 1 ,Unnamed: 40,Scenario 2 ,Unnamed: 42,Scenario 3 ,Unnamed: 44,Scenario 4,Unnamed: 46,Scenario 5 ,Unnamed: 48
LWDMI+v3_13+June+2024_18.139,706,6,6,6,4,6,6,2,6,4,6,2,4,3,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,4,6,5,52.0,23.0,69.0,10.0,3.0,11.0,7.0,1.0,1.0,9.0,3.0,8.0,3.0
LWDMI+v3_13+June+2024_18.140,707,6,6,6,5,6,6,4,6,3,5,2,4,3,4,2,2,3,3,4,4,5,4,4,5,4,4,4,3,4,5,5,5,5,2,53.0,40.0,50.0,11.0,1.0,11.0,4.0,1.0,1.0,11.0,11.0,11.0,6.0
LWDMI+v3_13+June+2024_18.141,708,5,5,5,3,5,4,4,4,2,4,4,5,3,4,4,4,4,4,4,5,4,3,4,4,4,4,3,4,3,2,4,4,4,3,41.0,48.0,43.0,11.0,1.0,11.0,9.0,1.0,8.0,11.0,8.0,8.0,8.0
LWDMI+v3_13+June+2024_18.142,709,6,6,6,5,4,5,5,4,4,4,2,4,3,2,2,2,3,2,4,4,4,2,3,2,2,3,2,4,2,2,4,4,3,3,49.0,34.0,34.0,10.0,2.0,2.0,11.0,10.0,10.0,11.0,10.0,10.0,2.0
LWDMI+v3_13+June+2024_18.143,710,4,5,6,5,5,6,5,6,6,6,5,4,4,5,3,3,4,5,5,4,4,3,5,4,6,6,5,5,5,5,5,6,6,6,54.0,49.0,64.0,10.0,9.0,11.0,11.0,1.0,1.0,11.0,1.0,9.0,8.0
LWDMI+v3_13+June+2024_18.150,717,6,6,5,2,4,5,5,6,4,5,4,4,2,2,2,3,2,5,5,2,4,3,4,5,4,4,2,4,4,2,3,5,4,2,48.0,38.0,43.0,10.0,2.0,11.0,2.0,8.0,2.0,11.0,10.0,10.0,10.0
LWDMI+v3_13+June+2024_18.151,718,3,6,6,5,5,5,4,6,5,5,1,1,1,4,2,1,2,2,3,4,4,4,3,3,2,2,2,2,1,2,3,2,1,3,50.0,29.0,26.0,9.0,4.0,10.0,8.0,1.0,2.0,11.0,1.0,9.0,9.0
LWDMI+v3_13+June+2024_18.152,719,5,6,6,6,6,6,6,6,5,6,1,3,2,2,2,2,2,3,4,4,4,5,4,5,5,5,5,5,4,2,5,4,4,4,58.0,34.0,52.0,9.0,9.0,4.0,9.0,3.0,2.0,11.0,9.0,9.0,7.0
LWDMI+v3_13+June+2024_18.153,720,6,6,6,5,6,6,6,6,6,6,3,4,2,2,1,1,1,4,4,2,2,3,6,4,5,6,3,6,2,3,6,5,5,5,59.0,29.0,56.0,9.0,1.0,10.0,8.0,3.0,9.0,10.0,2.0,11.0,9.0
LWDMI+v3_13+June+2024_18.154,721,5,6,4,4,5,4,6,6,4,5,5,6,4,6,5,4,2,5,5,6,5,2,5,2,2,2,2,3,2,4,4,2,3,4,49.0,55.0,35.0,3.0,2.0,9.0,9.0,2.0,1.0,10.0,2.0,11.0,8.0
LWDMI+v3_13+June+2024_18.155,722,5,6,6,4,5,5,4,6,6,6,4,4,4,5,3,3,3,3,4,4,3,3,5,5,5,5,3,3,1,1,5,5,2,5,53.0,43.0,45.0,9.0,3.0,10.0,8.0,2.0,2.0,11.0,6.0,8.0,9.0
LWDMI+v3_13+June+2024_18.156,723,6,5,5,5,6,5,6,6,4,4,5,4,5,6,6,6,2,4,4,6,5,1,5,2,4,4,4,4,4,1,5,5,4,5,52.0,54.0,47.0,10.0,1.0,11.0,6.0,1.0,11.0,11.0,1.0,11.0,1.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.09,734,5,5,6,6,5,5,6,5,5,5,6,5,6,6,6,6,6,6,6,6,5,6,6,5,6,6,5,6,6,6,6,6,6,6,53.0,70.0,70.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.10,735,2,3,4,5,6,5,4,3,4,5,6,5,4,3,4,5,6,5,4,3,4,5,6,5,4,3,2,1,2,3,4,5,6,5,41.0,54.0,46.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.11,736,5,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,4,5,4,5,5,4,5,4,5,4,5,4,4,5,5,4,5,4,46.0,55.0,54.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.13,738,5,6,6,5,6,5,6,6,6,6,1,2,1,1,2,2,2,3,3,2,2,5,4,3,6,6,4,5,3,3,5,6,6,6,57.0,26.0,57.0,10.0,3.0,10.0,7.0,3.0,1.0,10.0,10.0,0.0,0.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.14,739,4,5,3,4,5,5,4,3,4,5,4,3,4,4,5,4,3,5,5,4,3,5,5,4,3,5,4,3,5,4,3,5,4,5,42.0,49.0,50.0,8.0,8.0,9.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.15,740,5,6,4,2,5,4,6,5,3,5,4,5,3,5,5,5,4,3,5,4,3,2,3,3,4,4,6,6,5,6,4,5,6,3,45.0,48.0,55.0,8.0,0.0,9.0,1.0,2.0,9.0,10.0,1.0,10.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.16,741,6,6,6,4,5,5,4,6,6,5,3,6,5,4,5,6,2,5,6,5,6,4,4,5,6,4,5,2,5,6,4,5,6,4,53.0,57.0,56.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,10.0,0.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.17,742,5,4,3,5,5,4,4,5,6,5,5,4,5,4,4,3,5,5,4,6,6,5,5,4,4,4,6,6,3,4,4,5,6,5,46.0,56.0,56.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.18,743,4,5,4,5,6,5,4,5,4,5,4,5,6,5,4,5,4,5,4,5,6,1,5,4,5,4,5,4,5,4,5,4,5,4,47.0,54.0,54.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.20,745,6,5,4,5,6,5,4,5,2,5,4,5,6,5,4,5,6,5,4,5,6,2,1,5,6,5,4,5,6,5,4,5,6,5,47.0,57.0,57.0,9.0,8.0,7.0,8.0,2.0,8.0,2.0,3.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.21,746,4,5,4,5,4,5,6,5,4,5,4,4,4,6,5,5,6,5,5,5,4,5,4,6,6,5,5,5,4,5,4,6,5,6,47.0,58.0,61.0,8.0,9.0,8.0,9.0,6.0,4.0,9.0,8.0,9.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.22,747,6,5,4,3,2,1,2,3,4,5,6,5,4,3,2,1,2,3,4,5,6,2,4,5,6,5,4,3,2,1,2,3,4,5,35.0,43.0,44.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,6.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.23,748,5,5,6,5,6,5,6,5,4,5,5,5,6,5,5,5,6,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,6,52.0,62.0,59.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.25,750,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,5,6,5,5,5,6,5,6,6,5,6,4,5,6,5,5,6,55.0,65.0,65.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,8.0,7.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.26,751,6,5,6,6,5,6,5,6,6,5,6,6,5,6,6,4,5,6,6,5,6,4,6,6,6,6,6,5,6,5,5,5,6,6,56.0,65.0,68.0,10.0,10.0,0.0,9.0,10.0,0.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.27,752,6,6,6,6,6,6,6,6,6,6,3,6,6,1,6,6,5,6,6,6,5,2,6,6,6,6,6,6,6,6,6,6,6,6,60.0,58.0,72.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,7.0,2.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.28,753,6,5,6,5,5,6,5,5,6,5,4,5,6,5,4,5,6,5,4,4,5,5,4,5,4,5,4,4,5,5,4,5,4,5,54.0,58.0,54.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.30,755,6,5,5,6,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,55.0,66.0,66.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.32,757,6,5,4,4,4,6,6,5,4,5,6,5,5,5,6,5,5,6,5,5,6,5,4,5,5,5,6,5,4,6,5,4,6,5,49.0,64.0,60.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.33,758,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,51.0,60.0,60.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.35,760,4,5,5,4,4,5,2,4,5,5,4,4,5,5,4,4,5,4,3,4,5,3,3,4,5,5,4,3,4,3,3,4,2,2,43.0,50.0,42.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.36,761,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,5,4,4,5,4,4,5,4,5,4,5,43.0,50.0,53.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.37,762,6,2,2,4,4,4,4,4,4,3,4,4,4,3,3,3,2,5,3,4,4,4,1,5,4,4,4,6,4,3,4,3,5,3,37.0,43.0,46.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.38,763,5,4,6,5,5,4,4,5,6,4,5,5,4,6,5,4,6,5,4,5,4,6,4,5,4,5,4,6,5,4,5,5,4,5,48.0,59.0,56.0,6.0,7.0,7.0,9.0,9.0,2.0,8.0,8.0,5.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.39,764,4,3,4,5,4,5,4,5,4,3,5,4,5,4,5,4,5,4,5,4,3,4,5,4,5,4,5,4,3,5,4,5,4,3,41.0,52.0,51.0,7.0,8.0,7.0,9.0,8.0,9.0,6.0,7.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.41,766,5,4,6,5,6,6,4,5,6,5,4,6,6,5,4,5,6,6,5,4,5,4,5,6,5,4,5,6,5,6,5,4,6,4,52.0,60.0,61.0,9.0,8.0,2.0,9.0,9.0,0.0,5.0,9.0,8.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.42,767,4,5,4,5,4,3,2,5,4,5,6,5,4,3,4,5,6,5,4,5,4,5,4,5,4,3,4,5,4,5,4,3,4,5,41.0,56.0,50.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.46,771,5,4,5,4,3,5,5,4,4,3,6,4,3,5,5,4,5,4,3,5,4,4,5,4,3,5,5,3,4,5,4,3,5,5,42.0,52.0,51.0,3.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.47,772,6,6,6,5,6,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,5,6,5,5,6,6,6,6,5,58.0,70.0,68.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.48,773,2,3,4,5,6,5,4,3,2,1,2,3,4,5,6,5,4,3,2,1,2,3,4,5,6,5,4,4,3,3,2,2,3,3,35.0,40.0,44.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.49,774,4,5,5,4,6,5,6,4,6,5,4,5,6,5,6,4,5,6,5,4,5,6,5,4,5,6,4,5,6,4,5,6,5,4,50.0,61.0,59.0,7.0,9.0,1.0,8.0,9.0,2.0,9.0,7.0,10.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.50,775,5,4,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,5,6,5,4,3,4,5,6,5,49.0,60.0,58.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.51,776,5,3,5,6,4,4,2,5,4,6,5,2,3,4,4,5,3,4,5,4,5,3,2,5,4,5,4,3,5,2,4,5,2,5,44.0,47.0,46.0,10.0,5.0,1.0,10.0,1.0,9.0,10.0,10.0,5.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.52,777,4,5,6,5,4,5,3,4,5,4,6,5,4,5,6,5,4,5,5,4,5,6,5,4,5,5,4,5,6,4,5,5,4,5,45.0,60.0,57.0,9.0,9.0,9.0,1.0,0.0,0.0,7.0,9.0,8.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.53,778,5,6,6,5,5,5,3,5,2,4,1,2,2,2,1,2,2,1,2,2,4,5,3,1,3,3,2,3,2,2,4,4,2,3,46.0,26.0,32.0,9.0,1.0,9.0,0.0,2.0,9.0,9.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.54,779,6,2,4,3,5,5,3,4,5,3,3,5,5,2,5,4,4,4,4,3,4,3,4,3,4,5,4,3,4,5,4,3,4,3,40.0,46.0,46.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.55,780,6,5,5,4,5,6,4,5,6,5,4,4,6,3,5,4,6,5,3,4,6,5,4,3,6,5,5,4,6,4,5,6,5,4,51.0,55.0,57.0,8.0,9.0,7.0,7.0,6.0,7.0,10.0,8.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.56,781,4,4,5,4,5,4,5,4,5,4,5,4,4,4,3,4,3,4,4,3,4,3,4,4,4,3,4,3,4,4,3,4,4,5,44.0,45.0,46.0,7.0,7.0,7.0,8.0,10.0,6.0,7.0,7.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.57,782,5,4,5,4,5,6,5,4,5,4,5,4,5,4,5,4,5,4,3,5,4,5,4,5,3,4,5,4,3,4,5,4,5,4,47.0,53.0,50.0,8.0,9.0,1.0,9.0,8.0,2.0,2.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.58,783,4,5,6,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,1,4,5,4,5,4,5,4,5,4,6,5,4,47.0,50.0,55.0,8.0,8.0,2.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.59,784,3,3,2,3,3,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,2,3,3,28.0,30.0,31.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.60,785,5,4,3,5,2,5,2,3,3,5,2,3,4,4,5,2,3,2,4,4,2,5,2,4,2,5,5,4,3,4,3,1,2,4,37.0,40.0,39.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.62,787,3,5,5,4,3,5,5,4,5,5,5,4,5,5,4,4,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,4,5,5,44.0,55.0,57.0,8.0,8.0,7.0,7.0,9.0,9.0,8.0,7.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.63,788,5,4,5,5,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,46.0,54.0,54.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,6.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.64,789,5,4,5,4,5,4,5,4,5,4,5,4,5,5,4,5,4,5,6,5,4,5,6,4,5,4,5,4,5,4,5,4,5,4,45.0,57.0,55.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.65,790,4,5,6,5,5,5,4,5,5,6,5,5,4,6,5,5,6,5,5,6,5,4,5,5,6,5,5,5,6,5,5,6,6,5,50.0,61.0,64.0,7.0,8.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.66,791,3,4,4,3,4,4,4,3,3,4,4,4,5,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,3,3,4,4,3,4,36.0,44.0,42.0,6.0,6.0,4.0,7.0,6.0,4.0,8.0,5.0,3.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.67,792,4,5,5,4,5,5,4,5,5,4,5,5,4,4,4,4,5,5,4,5,4,5,4,4,5,4,5,4,5,5,5,4,5,5,46.0,54.0,55.0,9.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.68,793,5,5,4,5,5,6,5,4,3,4,4,5,5,6,5,5,5,4,5,4,4,2,4,3,4,5,4,3,4,5,4,3,4,1,46.0,54.0,44.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.69,794,4,5,4,5,4,5,4,5,4,3,5,4,5,4,5,4,3,4,5,4,3,5,4,5,4,4,5,4,3,5,4,5,4,3,43.0,51.0,50.0,9.0,8.0,1.0,8.0,1.0,0.0,9.0,9.0,8.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.70,795,5,6,4,4,5,6,4,3,4,5,4,5,4,5,4,3,3,4,4,5,3,4,5,4,4,5,4,5,4,4,5,4,3,4,46.0,48.0,51.0,8.0,6.0,7.0,7.0,6.0,3.0,7.0,7.0,8.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.71,796,4,4,5,4,5,4,5,4,5,4,5,4,5,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,4,5,4,5,4,5,44.0,56.0,52.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.72,797,5,6,5,6,5,5,6,5,6,5,5,6,5,5,6,5,5,6,5,5,5,5,6,5,6,5,6,5,6,5,5,5,6,5,54.0,63.0,65.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,7.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.73,798,5,5,4,5,4,5,4,5,5,4,4,4,5,4,5,4,5,4,5,5,4,5,5,4,5,4,5,5,4,5,4,5,4,5,46.0,54.0,55.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.74,799,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,39.0,48.0,47.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.75,800,6,2,6,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,2,3,2,3,3,2,31.0,30.0,29.0,8.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.76,801,5,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3,2,3,3,2,3,29.0,34.0,33.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.77,802,5,4,5,5,4,5,5,5,4,5,5,4,5,5,4,4,5,4,5,5,4,5,4,5,4,5,4,4,5,5,4,5,4,5,47.0,55.0,54.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.78,803,5,4,5,6,5,3,4,6,5,5,5,6,6,5,4,5,6,5,5,6,6,2,4,5,6,6,5,5,6,6,4,5,6,6,48.0,61.0,64.0,8.0,9.0,8.0,7.0,9.0,3.0,7.0,8.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.79,804,4,4,5,5,5,4,3,5,4,3,2,2,2,2,1,2,1,3,2,2,2,5,5,6,6,6,2,4,2,2,5,6,6,4,42.0,26.0,54.0,8.0,8.0,8.0,0.0,0.0,0.0,7.0,8.0,2.0,1.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.80,805,5,6,4,6,4,6,5,6,4,5,6,5,6,4,6,4,6,5,5,4,6,4,5,4,5,4,6,4,5,4,5,4,6,4,51.0,61.0,56.0,7.0,10.0,6.0,4.0,7.0,5.0,10.0,7.0,5.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.81,806,5,5,6,5,5,6,5,5,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,6,5,6,52.0,66.0,66.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.82,807,5,6,5,6,5,6,5,6,5,6,6,5,6,5,6,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,55.0,66.0,66.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.83,808,5,5,5,2,2,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,38.0,60.0,61.0,9.0,10.0,7.0,10.0,0.0,0.0,8.0,7.0,7.0,0.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.84,809,4,5,6,5,4,5,6,4,5,4,5,6,4,5,4,5,6,5,4,4,5,4,5,6,5,4,4,6,5,4,5,4,5,6,48.0,57.0,59.0,8.0,7.0,8.0,8.0,7.0,2.0,9.0,7.0,8.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.85,810,4,5,4,4,5,5,4,4,4,5,5,3,3,4,5,5,4,4,5,4,4,3,3,4,5,4,4,5,5,4,4,3,4,4,44.0,49.0,49.0,7.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.86,811,5,5,5,5,4,5,4,6,5,4,2,4,4,4,1,4,4,5,4,2,2,5,2,5,5,5,5,4,4,5,5,5,4,6,48.0,41.0,55.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,5.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.87,812,6,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,27.0,28.0,28.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.88,813,4,5,4,4,5,4,3,4,5,3,4,5,4,4,5,4,3,4,4,4,5,4,4,5,4,4,5,4,5,4,4,5,5,5,41.0,50.0,54.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.89,814,5,6,5,6,5,4,5,6,5,6,5,5,5,6,5,6,5,5,4,5,6,5,4,5,6,6,5,5,4,5,6,5,5,6,53.0,62.0,62.0,10.0,9.0,8.0,9.0,9.0,9.0,10.0,7.0,9.0,9.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.90,815,4,3,5,3,5,4,2,2,1,4,5,3,4,5,2,4,3,5,4,3,6,2,4,1,4,4,5,3,2,3,4,5,3,4,33.0,46.0,42.0,4.0,4.0,7.0,9.0,3.0,3.0,8.0,4.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.91,816,3,4,5,4,3,4,5,4,3,4,3,5,4,3,4,5,3,3,3,4,3,5,3,4,3,4,5,3,4,3,4,5,4,3,39.0,45.0,45.0,6.0,4.0,4.0,6.0,7.0,7.0,7.0,4.0,7.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.92,817,5,6,6,5,4,5,5,6,4,5,5,4,3,5,5,4,4,2,1,4,6,2,2,5,6,5,6,2,5,2,6,6,5,6,51.0,45.0,56.0,3.0,8.0,8.0,8.0,2.0,9.0,2.0,9.0,2.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.94,819,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,24.0,26.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.95,820,5,3,2,2,3,2,3,2,2,3,2,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,3,2,2,3,2,3,6,6,27.0,29.0,36.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.96,821,5,6,5,6,5,4,4,6,4,5,4,3,4,3,4,4,3,4,5,5,5,3,5,4,4,5,5,5,4,5,5,4,5,4,50.0,47.0,55.0,8.0,7.0,10.0,4.0,4.0,3.0,10.0,10.0,8.0,7.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.98,823,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,5,6,55.0,66.0,66.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,10.0
LWDMI+Cath+AI+ValuesEND_13+June+2024_18.99,824,5,4,4,5,4,5,4,5,5,4,5,5,4,5,4,5,4,5,4,5,5,5,4,5,5,4,5,5,4,5,4,5,5,4,45.0,56.0,55.0,8.0,8.0,8.0,8.0,8.0,2.0,8.0,1.0,7.0,8.0
